series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_classification,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2004,A,0,200452,01/01/2004,M,Imports,,1,Total,0,World,2000,,97.75847758,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2004,A,0,200452,01/01/2004,X,Exports,,1,Total,0,World,2000,,99.60692028,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2005,A,0,200552,01/01/2005,M,Imports,,1,Total,0,World,2000,,100.58910128,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2005,A,0,200552,01/01/2005,X,Exports,,1,Total,0,World,2000,,101.7015061,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1999,A,0,199952,01/01/1999,M,Imports,,1,Total,0,World,2000,,97.40620093,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1999,A,0,199952,01/01/1999,X,Exports,,1,Total,0,World,2000,,98.05948671,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2000,A,0,200052,01/01/2000,M,Imports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2000,A,0,200052,01/01/2000,X,Exports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2001,A,0,200152,01/01/2001,M,Imports,,1,Total,0,World,2000,,99.61800641,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2001,A,0,200152,01/01/2001,X,Exports,,1,Total,0,World,2000,,100.27287285,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2002,A,0,200252,01/01/2002,M,Imports,,1,Total,0,World,2000,,97.86971685,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,2002,A,0,200252,01/01/2002,X,Exports,,1,Total,0,World,2000,,99.76964858,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,72.03615944,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,75.00532286,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,73.39576301,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,75.79367564,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",40,C,Austria,1979,A,0,197952,01/01/1979,M,Imports,,1,Total,0,World,2000,,80.29471004,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2010,A,0,201052,01/01/2010,X,Exports,,1,Total,0,World,2000,,86.34832916,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2010,A,0,201052,01/01/2010,M,Imports,,1,Total,0,World,2000,,111.27480872,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2009,A,0,200952,01/01/2009,X,Exports,,1,Total,0,World,2000,,82.70727916,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2009,A,0,200952,01/01/2009,M,Imports,,1,Total,0,World,2000,,104.97899132,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2008,A,0,200852,01/01/2008,M,Imports,,1,Total,0,World,2000,,114.93686267,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,90.44296693,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2014,A,0,201452,01/01/2014,M,Imports,,1,Total,0,World,2000,,118.55329396,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1981,A,0,198152,01/01/1981,X,Exports,,1,Total,0,World,2000,,59.86115189,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1981,A,0,198152,01/01/1981,M,Imports,,1,Total,0,World,2000,,65.17699371,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2016,A,0,201652,01/01/2016,M,Imports,,1,Total,0,World,2000,,107.43616164,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2002,A,0,200252,01/01/2002,X,Exports,,1,Total,0,World,2000,,90.3203523,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2002,A,0,200252,01/01/2002,M,Imports,,1,Total,0,World,2000,,94.24186247,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2006,A,0,200652,01/01/2006,M,Imports,,1,Total,0,World,2000,,109.17928152,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2006,A,0,200652,01/01/2006,X,Exports,,1,Total,0,World,2000,,89.55012521,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2005,A,0,200552,01/01/2005,X,Exports,,1,Total,0,World,2000,,87.76616872,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2005,A,0,200552,01/01/2005,M,Imports,,1,Total,0,World,2000,,102.40142165,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1977,A,0,197752,01/01/1977,M,Imports,,1,Total,0,World,2000,,43.9479857,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1977,A,0,197752,01/01/1977,X,Exports,,1,Total,0,World,2000,,44.90398066,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1978,A,0,197852,01/01/1978,M,Imports,,1,Total,0,World,2000,,49.46832896,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1978,A,0,197852,01/01/1978,X,Exports,,1,Total,0,World,2000,,47.53389172,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1979,A,0,197952,01/01/1979,M,Imports,,1,Total,0,World,2000,,55.81332983,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1979,A,0,197952,01/01/1979,X,Exports,,1,Total,0,World,2000,,52.99956826,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1980,A,0,198052,01/01/1980,X,Exports,,1,Total,0,World,2000,,58.97651325,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1980,A,0,198052,01/01/1980,M,Imports,,1,Total,0,World,2000,,65.70265591,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2004,A,0,200452,01/01/2004,X,Exports,,1,Total,0,World,2000,,86.89491408,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2004,A,0,200452,01/01/2004,M,Imports,,1,Total,0,World,2000,,97.08849463,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,86.43467749,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,93.73189002,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2014,A,0,201452,01/01/2014,X,Exports,,1,Total,0,World,2000,,88.49235817,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2013,A,0,201352,01/01/2013,X,Exports,,1,Total,0,World,2000,,89.45686901,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2013,A,0,201352,01/01/2013,M,Imports,,1,Total,0,World,2000,,121.14043326,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2012,A,0,201252,01/01/2012,X,Exports,,1,Total,0,World,2000,,90.92479061,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2012,A,0,201252,01/01/2012,M,Imports,,1,Total,0,World,2000,,123.90338676,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2000,A,0,200052,01/01/2000,X,Exports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2000,A,0,200052,01/01/2000,M,Imports,,1,Total,0,World,2000,,100,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2001,A,0,200152,01/01/2001,X,Exports,,1,Total,0,World,2000,,95.48657283,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2001,A,0,200152,01/01/2001,M,Imports,,1,Total,0,World,2000,,97.11631333,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1999,A,0,199952,01/01/1999,X,Exports,,1,Total,0,World,2000,,93.46084103,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1999,A,0,199952,01/01/1999,M,Imports,,1,Total,0,World,2000,,89.46338836,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2007,A,0,200752,01/01/2007,M,Imports,,1,Total,0,World,2000,,111.19135261,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2007,A,0,200752,01/01/2007,X,Exports,,1,Total,0,World,2000,,90.06821518,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1965,A,0,196552,01/01/1965,X,Exports,,1,Total,0,World,2000,,13.3977204,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1965,A,0,196552,01/01/1965,M,Imports,,1,Total,0,World,2000,,13.00212757,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2015,A,0,201552,01/01/2015,X,Exports,,1,Total,0,World,2000,,87.32665573,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1994,A,0,199452,01/01/1994,M,Imports,,1,Total,0,World,2000,,91.66885507,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1963,A,0,196352,01/01/1963,X,Exports,,1,Total,0,World,2000,,11.72972973,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1963,A,0,196352,01/01/1963,M,Imports,,1,Total,0,World,2000,,12.32846988,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1964,A,0,196452,01/01/1964,X,Exports,,1,Total,0,World,2000,,12.75209395,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1964,A,0,196452,01/01/1964,M,Imports,,1,Total,0,World,2000,,13.2043139,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2011,A,0,201152,01/01/2011,X,Exports,,1,Total,0,World,2000,,90.55090234,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1991,A,0,199152,01/01/1991,X,Exports,,1,Total,0,World,2000,,82.66479579,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,2011,A,0,201152,01/01/2011,M,Imports,,1,Total,0,World,2000,,120.51951983,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1985,A,0,198552,01/01/1985,X,Exports,,1,Total,0,World,2000,,77.84414127,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1985,A,0,198552,01/01/1985,M,Imports,,1,Total,0,World,2000,,87.8116251,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1991,A,0,199152,01/01/1991,M,Imports,,1,Total,0,World,2000,,77.53339357,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1992,A,0,199252,01/01/1992,X,Exports,,1,Total,0,World,2000,,86.55988257,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1992,A,0,199252,01/01/1992,M,Imports,,1,Total,0,World,2000,,83.62802612,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1993,A,0,199352,01/01/1993,M,Imports,,1,Total,0,World,2000,,91.88005466,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1993,A,0,199352,01/01/1993,X,Exports,,1,Total,0,World,2000,,92.07149642,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1994,A,0,199452,01/01/1994,X,Exports,,1,Total,0,World,2000,,93.47033935,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1982,A,0,198252,01/01/1982,X,Exports,,1,Total,0,World,2000,,67.41015456,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1982,A,0,198252,01/01/1982,M,Imports,,1,Total,0,World,2000,,76.87208738,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1983,A,0,198352,01/01/1983,X,Exports,,1,Total,0,World,2000,,70.88489768,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1983,A,0,198352,01/01/1983,M,Imports,,1,Total,0,World,2000,,81.75048627,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1984,A,0,198452,01/01/1984,X,Exports,,1,Total,0,World,2000,,76.30092393,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1984,A,0,198452,01/01/1984,M,Imports,,1,Total,0,World,2000,,85.67626152,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1969,A,0,196952,01/01/1969,X,Exports,,1,Total,0,World,2000,,17.07002849,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1969,A,0,196952,01/01/1969,M,Imports,,1,Total,0,World,2000,,17.65619645,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1970,A,0,197052,01/01/1970,M,Imports,,1,Total,0,World,2000,,18.70607427,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1971,A,0,197152,01/01/1971,M,Imports,,1,Total,0,World,2000,,19.69975831,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1970,A,0,197052,01/01/1970,X,Exports,,1,Total,0,World,2000,,18.46446766,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1971,A,0,197152,01/01/1971,X,Exports,,1,Total,0,World,2000,,19.33883084,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1972,A,0,197252,01/01/1972,M,Imports,,1,Total,0,World,2000,,21.51309259,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1973,A,0,197352,01/01/1973,M,Imports,,1,Total,0,World,2000,,25.81909387,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1998,A,0,199852,01/01/1998,X,Exports,,1,Total,0,World,2000,,97.8499266,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1998,A,0,199852,01/01/1998,M,Imports,,1,Total,0,World,2000,,88.92581976,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,100.64415854,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1996,A,0,199652,01/01/1996,M,Imports,,1,Total,0,World,2000,,91.40001513,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1997,A,0,199752,01/01/1997,X,Exports,,1,Total,0,World,2000,,98.93964252,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1997,A,0,199752,01/01/1997,M,Imports,,1,Total,0,World,2000,,92.17637947,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1995,A,0,199552,01/01/1995,X,Exports,,1,Total,0,World,2000,,100.04403765,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1995,A,0,199552,01/01/1995,M,Imports,,1,Total,0,World,2000,,91.60476078,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1972,A,0,197252,01/01/1972,X,Exports,,1,Total,0,World,2000,,20.23115448,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1973,A,0,197352,01/01/1973,X,Exports,,1,Total,0,World,2000,,27.16760211,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1974,A,0,197452,01/01/1974,M,Imports,,1,Total,0,World,2000,,36.04235564,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1974,A,0,197452,01/01/1974,X,Exports,,1,Total,0,World,2000,,36.09049305,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",246,C,Finland,1975,A,0,197552,01/01/1975,M,Imports,,1,Total,0,World,2000,,37.344716,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,1995,A,0,199552,01/01/1995,X,Exports,,1,Total,0,World,2000,,75.99583333,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,1996,A,0,199652,01/01/1996,X,Exports,,1,Total,0,World,2000,,84.6375,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2003,A,0,200352,01/01/2003,M,Imports,,1,Total,0,World,2000,,98.305,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2003,A,0,200352,01/01/2003,X,Exports,,1,Total,0,World,2000,,140.46083333,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,1994,A,0,199452,01/01/1994,X,Exports,,1,Total,0,World,2000,,65.97083333,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2015,A,0,201552,01/01/2015,M,Imports,,1,Total,0,World,2000,,132.4,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2015,A,0,201552,01/01/2015,X,Exports,,1,Total,0,World,2000,,181.72,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2016,A,0,201652,01/01/2016,M,Imports,,1,Total,0,World,2000,,131.43,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2016,A,0,201652,01/01/2016,X,Exports,,1,Total,0,World,2000,,180.84,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2011,A,0,201152,01/01/2011,M,Imports,,1,Total,0,World,2000,,135.37,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2011,A,0,201152,01/01/2011,X,Exports,,1,Total,0,World,2000,,192.95,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,1999,A,0,199952,01/01/1999,M,Imports,,1,Total,0,World,2000,,94.31333333,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,1999,A,0,199952,01/01/1999,X,Exports,,1,Total,0,World,2000,,92.55916667,,P,Price,C,Calculate
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2007,A,0,200752,01/01/2007,M,Imports,,1,Total,0,World,2000,,111.4,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2007,A,0,200752,01/01/2007,X,Exports,,1,Total,0,World,2000,,165.3,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2008,A,0,200852,01/01/2008,M,Imports,,1,Total,0,World,2000,,117.9,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2008,A,0,200852,01/01/2008,X,Exports,,1,Total,0,World,2000,,172.3,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2012,A,0,201252,01/01/2012,M,Imports,,1,Total,0,World,2000,,140.79,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2012,A,0,201252,01/01/2012,X,Exports,,1,Total,0,World,2000,,196.42,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2013,A,0,201352,01/01/2013,M,Imports,,1,Total,0,World,2000,,138.56,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2013,A,0,201352,01/01/2013,X,Exports,,1,Total,0,World,2000,,194.2,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2014,A,0,201452,01/01/2014,M,Imports,,1,Total,0,World,2000,,135.49,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2014,A,0,201452,01/01/2014,X,Exports,,1,Total,0,World,2000,,189.17,,P,Price,A,Actual
T36.A.P.,T36,"Total trade - value, volume, unit value",233,C,Estonia,2000,A,0,200052,01/01/2000,X,Exports,,1,Total,0,World,2000,,100,,P,Price,C,Calculate
